,id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,tvBroadcasts,threeMinRecapFr,condensedGameFr,gameCenterLink,venue.default,awayTeam.id,awayTeam.commonName.default,awayTeam.placeName.default,awayTeam.placeName.fr,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.logo,awayTeam.darkLogo,awayTeam.awaySplitSquad,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.logo,homeTeam.darkLogo,homeTeam.homeSplitSquad,homeTeam.score,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalie.firstInitial.default,winningGoalie.lastName.default,winningGoalScorer.playerId,winningGoalScorer.firstInitial.default,winningGoalScorer.lastName.default,threeMinRecap,awayTeam.commonName.fr,venue.fr,homeTeam.commonName.fr,homeTeam.airlineLink,homeTeam.airlineDesc,winningGoalie.lastName.cs,winningGoalie.lastName.fi,winningGoalie.lastName.sk,homeTeam.placeName.fr,condensedGame,winningGoalie.lastName.sv,homeTeam.hotelLink,homeTeam.hotelDesc,awayTeam.airlineLink,awayTeam.airlineDesc,awayTeam.hotelLink,awayTeam.hotelDesc,winningGoalScorer.lastName.cs,winningGoalScorer.lastName.fi,winningGoalScorer.lastName.sk,ticketsLink,ticketsLinkFr,awayTeam.radioLink,homeTeam.radioLink,venue.es,awayTeam.promoLink,awayTeam.promoDesc,homeTeam.promoLink,homeTeam.promoDesc,specialEvent.parentId,specialEvent.name.default,specialEvent.lightLogoUrl.default,venue.cs,venue.fi,venue.sk,winningGoalScorer.lastName.sv,specialEvent.lightLogoUrl.fr,winningGoalScorer.lastName.de,specialEvent.name.fr
26,2024010027,20242025,1,2024-09-24,False,2024-09-25T02:00:00Z,-04:00,-07:00,America/Vancouver,FINAL,OK,"[{'id': 324, 'market': 'N', 'countryCode': 'US', 'network': 'NHLN', 'sequenceNumber': 23}, {'id': 290, 'market': 'N', 'countryCode': 'CA', 'network': 'SNP', 'sequenceNumber': 33}, {'id': 284, 'market': 'N', 'countryCode': 'CA', 'network': 'SN1', 'sequenceNumber': 102}, {'id': 554, 'market': 'A', 'countryCode': 'US', 'network': 'KHN', 'sequenceNumber': 339}, {'id': 388, 'market': 'A', 'countryCode': 'US', 'network': 'KONG', 'sequenceNumber': 654}]",,,/gamecenter/sea-vs-van/2024/09/24/2024010027,Rogers Arena,55,Kraken,Seattle,,Seattle,de Seattle,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg,False,1.0,23,Canucks,Vancouver,Vancouver,de Vancouver,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,False,3.0,REG,3,REG,8481668.0,A.,Silovs,8479425.0,F.,Hronek,/video/recap-kraken-at-canucks-9-24-24-6362423247112,,,,,,Šilovs,,Šilovs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024010028,20242025,1,2024-09-25,False,2024-09-25T23:00:00Z,-04:00,-04:00,US/Eastern,FINAL,OK,[],,,/gamecenter/stl-vs-cbj/2024/09/25/2024010028,Nationwide Arena,19,Blues,St. Louis,,St. Louis,de St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg,False,0.0,29,Blue Jackets,Columbus,Columbus,de Columbus,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,False,3.0,REG,3,REG,8478007.0,E.,Merzlikins,8483485.0,D.,Mateychuk,,,,,,,,,,,,,https://www.sonesta.com/sonesta-hotels-resorts/oh/columbus/sonesta-columbus-downtown?isGroupCode=false&promoCode=CBJ&,Stay at Sonesta Columbus Downtown,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024010029,20242025,1,2024-09-25,True,2024-09-25T23:00:00Z,-04:00,-04:00,America/New_York,FINAL,OK,[],,,/gamecenter/fla-vs-tbl/2024/09/25/2024010029,Kia Center,13,Panthers,Florida,Floride,Florida,de la Floride,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,False,7.0,14,Lightning,Tampa Bay,Tampa Bay,de Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,False,8.0,REG,3,REG,8477992.0,J.,Johansson,8483447.0,C.,Geekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024010030,20242025,1,2024-09-25,False,2024-09-25T23:00:00Z,-04:00,-04:00,US/Eastern,FINAL,OK,"[{'id': 324, 'market': 'N', 'countryCode': 'US', 'network': 'NHLN', 'sequenceNumber': 23}, {'id': 517, 'market': 'A', 'countryCode': 'US', 'network': 'MNMT', 'sequenceNumber': 387}]",,,/gamecenter/wsh-vs-njd/2024/09/25/2024010030,Prudential Center,15,Capitals,Washington,,Washington,de Washington,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_dark.svg,False,5.0,1,Devils,New Jersey,New Jersey,du New Jersey,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg,False,3.0,REG,3,REG,8480313.0,L.,Thompson,8478440.0,D.,Strome,/video/recap-capitals-at-devils-9-25-24-6362469204112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024010031,20242025,1,2024-09-25,False,2024-09-26T00:00:00Z,-04:00,-05:00,America/Chicago,FINAL,OK,[],,,/gamecenter/det-vs-chi/2024/09/25/2024010031,United Center,17,Red Wings,Detroit,,Detroit,de Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,False,4.0,16,Blackhawks,Chicago,Chicago,de Chicago,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,False,2.0,REG,3,REG,8482657.0,S.,Cossa,8482078.0,L.,Raymond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024010032,20242025,1,2024-09-25,False,2024-09-26T00:00:00Z,-04:00,-05:00,America/Winnipeg,FINAL,OK,"[{'id': 292, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN3', 'sequenceNumber': 134}]",,,/gamecenter/edm-vs-wpg/2024/09/25/2024010032,Canada Life Centre,22,Oilers,Edmonton,,Edmonton,d'Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg,False,1.0,52,Jets,Winnipeg,Winnipeg,de Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,False,6.0,REG,3,REG,8478039.0,K.,Kahkonen,8478398.0,K.,Connor,/video/recap-oilers-at-jets-9-25-24-6362472195112,,,,,,Kähkönen,Kähkönen,Kähkönen,,,Kähkönen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024010033,20242025,1,2024-09-25,False,2024-09-26T00:00:00Z,-04:00,-05:00,US/Central,FINAL,OK,"[{'id': 553, 'market': 'H', 'countryCode': 'US', 'network': 'Victory+', 'sequenceNumber': 373}, {'id': 395, 'market': 'A', 'countryCode': 'US', 'network': 'BSNX', 'sequenceNumber': 385}]",,,/gamecenter/min-vs-dal/2024/09/25/2024010033,American Airlines Center,30,Wild,Minnesota,,Minnesota,du Minnesota,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,False,2.0,25,Stars,Dallas,Dallas,de Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,False,5.0,REG,3,REG,8479979.0,J.,Oettinger,8478975.0,M.,Marchment,/video/recap-wild-at-stars-9-25-24-6362471121112,,,,https://www.aa.com/homePage.do?c=SPNS|DSP|STR|2025|SCH|_STARS_SCHEDULE_PAGE_HOME,Book flights with American Airlines,,,,,/video/condensed-game-wild-at-stars-9-25-24-6362470239112,,https://www.hilton.com/en/?WT.mc_id=zCWDM0US1MB2OLQ3LocalPartner4DM_Sports_Jul5Seed_DallasStars_SchedulePagena6MULTIBR7DFW8i86698,Stay with Hilton®,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024010034,20242025,1,2024-09-25,True,2024-09-26T02:00:00Z,-04:00,-07:00,America/Los_Angeles,FINAL,OK,[],,,/gamecenter/cgy-vs-van/2024/09/25/2024010034,Abbotsford Centre,20,Flames,Calgary,,Calgary,de Calgary,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,False,3.0,23,Canucks,Vancouver,Vancouver,de Vancouver,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,False,4.0,OT,3,OT,8480238.0,J.,Patera,8478498.0,J.,DeBrusk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024010035,20242025,1,2024-09-25,False,2024-09-26T02:00:00Z,-04:00,-07:00,US/Pacific,FINAL,OK,"[{'id': 324, 'market': 'N', 'countryCode': 'US', 'network': 'NHLN', 'sequenceNumber': 23}, {'id': 521, 'market': 'H', 'countryCode': 'US', 'network': 'SCRIPPS', 'sequenceNumber': 657}]",,,/gamecenter/lak-vs-vgk/2024/09/25/2024010035,T-Mobile Arena,26,Kings,Los Angeles,,Los Angeles,de Los Angeles,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,False,3.0,54,Golden Knights,Vegas,Vegas,de Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,False,2.0,REG,3,REG,8475311.0,D.,Kuemper,8477998.0,W.,Foegele,/video/recap-kings-at-golden-knights-9-25-24-6362475077112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024010036,20242025,1,2024-09-26,False,2024-09-26T23:00:00Z,-04:00,-04:00,America/New_York,FINAL,OK,"[{'id': 324, 'market': 'N', 'countryCode': 'US', 'network': 'NHLN', 'sequenceNumber': 23}, {'id': 31, 'market': 'A', 'countryCode': 'US', 'network': 'NESN', 'sequenceNumber': 396}, {'id': 27, 'market': 'H', 'countryCode': 'US', 'network': 'MSG', 'sequenceNumber': 408}]",,,/gamecenter/bos-vs-nyr/2024/09/26/2024010036,Madison Square Garden,6,Bruins,Boston,,Boston,de Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg,False,2.0,3,Rangers,New York,New York,de New York,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,False,5.0,REG,3,REG,8471734.0,J.,Quick,8482747.0,B.,Othmann,/video/recap-bruins-at-rangers-9-26-24-6362521622112,,,,,,,,,,/video/condensed-game-bruins-at-rangers-9-26-24-6362520446112,,,,https://www.jetblue.com/?utm_source=Bruins-Web&utm_medium=Schedule-Icon&utm_campaign=Ticket-Booking,Fly JetBlue,,,,,,,,,,,,,,,,,,,,,,,,
36,2024010037,20242025,1,2024-09-26,False,2024-09-26T23:00:00Z,-04:00,-04:00,US/Eastern,FINAL,OK,"[{'id': 294, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN5', 'sequenceNumber': 135}]",,,/gamecenter/buf-vs-ott/2024/09/26/2024010037,Canadian Tire Centre,7,Sabres,Buffalo,,Buffalo,de Buffalo,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,False,3.0,9,Senators,Ottawa,Ottawa,d'Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,False,2.0,OT,3,OT,8478433.0,F.,Sandstrom,8483500.0,N.,Ostlund,/video/recap-sabres-at-senators-9-26-24-6362521518112,,Centre Canadian Tire,Sénateurs,,,Sandström,,Sandström,,/video/condensed-game-sabres-at-senators-9-26-24-6362521126112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024010038,20242025,1,2024-09-26,False,2024-09-26T23:00:00Z,-04:00,-04:00,America/Toronto,FINAL,OK,"[{'id': 282, 'market': 'N', 'countryCode': 'CA', 'network': 'SN', 'sequenceNumber': 101}, {'id': 33, 'market': 'A', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}]",/fr/video/recap-canadiens-at-leafs-9-26-24-6362520924112,/fr/video/condensed-game-canadiens-at-leafs-9-26-24-6362520634112,/gamecenter/mtl-vs-tor/2024/09/26/2024010038,Scotiabank Arena,8,Canadiens,Montréal,,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,1.0,10,Maple Leafs,Toronto,Toronto,de Toronto,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,https://assets.nhle.com/logos/nhl/svg/TOR_dark.svg,False,2.0,REG,3,REG,8476932.0,A.,Stolarz,8481582.0,N.,Robertson,/video/recap-canadiens-at-leafs-9-26-24-6362520126112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024010039,20242025,1,2024-09-26,False,2024-09-26T23:00:00Z,-04:00,-04:00,US/Eastern,FINAL,OK,"[{'id': 322, 'market': 'H', 'countryCode': 'US', 'network': 'NBCSP', 'sequenceNumber': 380}]",,,/gamecenter/nyi-vs-phi/2024/09/26/2024010039,Wells Fargo Center,2,Islanders,New York,,New York,de New York,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,False,0.0,4,Flyers,Philadelphia,Philadelphia,de Philadelphie,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,False,2.0,REG,3,REG,8481035.0,S.,Ersson,8473446.0,E.,Johnson,,,,,,,,,,Philadelphie,,,,,https://www.jetblue.com/best-fare-finder?departure=2024-9&origin=NYC&destination=PHL&fare=DOLLARS,Fly JetBlue,,,,,,,,,,,,,,,,,,,,,,,,
39,2024010040,20242025,1,2024-09-26,False,2024-09-27T02:00:00Z,-04:00,-07:00,America/Los_Angeles,FINAL,OK,[],,,/gamecenter/sjs-vs-ana/2024/09/26/2024010040,Honda Center,28,Sharks,San Jose,,San Jose,de San Jose,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg,False,3.0,24,Ducks,Anaheim,Anaheim,d'Anaheim,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,False,2.0,OT,3,OT,8484312.0,G.,Romanov,8484152.0,L.,Cagnoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024010041,20242025,1,2024-09-27,False,2024-09-27T23:00:00Z,-04:00,-04:00,America/Detroit,FINAL,OK,[],,,/gamecenter/chi-vs-det/2024/09/27/2024010041,Little Caesars Arena,16,Blackhawks,Chicago,,Chicago,de Chicago,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,False,0.0,17,Red Wings,Detroit,Detroit,de Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,False,2.0,REG,3,REG,8479312.0,A.,Lyon,8478432.0,C.,Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024010042,20242025,1,2024-09-27,False,2024-09-28T00:15:00Z,-04:00,-04:00,US/Eastern,FINAL,OK,"[{'id': 517, 'market': 'H', 'countryCode': 'US', 'network': 'MNMT', 'sequenceNumber': 387}]",,,/gamecenter/cbj-vs-wsh/2024/09/27/2024010042,Capital One Arena,29,Blue Jackets,Columbus,,Columbus,de Columbus,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,False,8.0,15,Capitals,Washington,Washington,de Washington,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_dark.svg,False,4.0,REG,3,REG,8480193.0,D.,Tarasov,8482451.0,M.,Pyyhtia,/video/recap-blue-jackets-at-capitals-9-27-24-6362580805112,,,,,,,,,,,,,,,,,,Pyyhtiä,Pyyhtiä,Pyyhtiä,,,,,,,,,,,,,,,,Pyyhtiä,,,
42,2024010043,20242025,1,2024-09-27,False,2024-09-27T22:00:00Z,-04:00,-04:00,US/Eastern,FINAL,OK,"[{'id': 324, 'market': 'N', 'countryCode': 'US', 'network': 'NHLN', 'sequenceNumber': 23}, {'id': 521, 'market': 'A', 'countryCode': 'US', 'network': 'SCRIPPS', 'sequenceNumber': 657}]",,,/gamecenter/fla-vs-car/2024/09/27/2024010043,Lenovo Center,13,Panthers,Florida,Floride,Florida,de la Floride,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,False,2.0,12,Hurricanes,Carolina,Carolina,de la Caroline,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg,False,8.0,REG,3,REG,8475883.0,F.,Andersen,8480336.0,S.,Walker,/video/recap-panthers-at-hurricanes-9-27-24-6362574908112,,,,https://hurricanes.bookseats.com/build-package/2693363?utm_source=hurricanes&utm_medium=schedule_icons&utm_campaign=panthers_hurricanes&utm_content=preseason,Travel Packages,,,,Caroline,/video/condensed-game-panthers-at-hurricanes-9-27-24-6362574720112,,https://hurricanes.bookseats.com/build-package/2693363?utm_source=hurricanes&utm_medium=schedule_icons&utm_campaign=panthers_hurricanes&utm_content=preseason,Travel Packages,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024010044,20242025,1,2024-10-07,False,2024-10-07T23:00:00Z,-04:00,-04:00,US/Eastern,FUT,CNCL,[],,,/gamecenter/nsh-vs-tbl/2024/10/07/2024010044,Amalie Arena,18,Predators,Nashville,,Nashville,de Nashville,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,https://assets.nhle.com/logos/nhl/svg/NSH_dark.svg,False,,14,Lightning,Tampa Bay,Tampa Bay,de Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,False,,REG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ticketmaster.com/event/0D006101A9553000?brand=tblightning&artistid=806028&wt.mc_id=NHL_TEAM_TBL_SCHEDULE_GM3&utm_source=NHL.com&utm_medium=client&utm_campaign=NHL_TEAM_TBL&utm_content=SCHEDULE_GM3,https://www.ticketmaster.com/event/0D006101A9553000?brand=tblightning&artistid=806028&wt.mc_id=NHL_TEAM_TBL_SCHEDULE_GM3&utm_source=NHL.com&utm_medium=client&utm_campaign=NHL_TEAM_TBL&utm_content=SCHEDULE_GM3,https://d2igy0yla8zi0u.cloudfront.net/NSH/20242025/NSH-radio.m3u8,https://d2igy0yla8zi0u.cloudfront.net/TBL/20242025/TBL-radio.m3u8,,,,,,,,,,,,,,,
44,2024010045,20242025,1,2024-09-27,False,2024-09-27T23:00:00Z,-04:00,-04:00,America/New_York,FINAL,OK,"[{'id': 409, 'market': 'H', 'countryCode': 'US', 'network': 'MSGSN', 'sequenceNumber': 402}, {'id': 27, 'market': 'A', 'countryCode': 'US', 'network': 'MSG', 'sequenceNumber': 408}]",,,/gamecenter/njd-vs-nyi/2024/09/27/2024010045,UBS Arena,1,Devils,New Jersey,,New Jersey,du New Jersey,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg,False,1.0,2,Islanders,New York,New York,de New York,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,False,5.0,REG,3,REG,8473575.0,S.,Varlamov,8481237.0,K.,MacLean,/video/recap-devils-at-islanders-9-27-24-6362575244112,,,,,,,,,,/video/condensed-game-devils-at-islanders-9-27-24-6362577131112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2024010046,20242025,1,2024-09-27,False,2024-09-28T00:00:00Z,-04:00,-05:00,US/Central,FINAL,OK,"[{'id': 553, 'market': 'H', 'countryCode': 'US', 'network': 'Victory+', 'sequenceNumber': 373}]",,,/gamecenter/col-vs-dal/2024/09/27/2024010046,American Airlines Center,21,Avalanche,Colorado,,Colorado,du Colorado,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,https://assets.nhle.com/logos/nhl/svg/COL_dark.svg,False,2.0,25,Stars,Dallas,Dallas,de Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,False,4.0,REG,3,REG,8484835.0,B.,Kraws,8475168.0,M.,Duchene,/video/recap-avalanche-at-stars-9-27-24-6362581558112,,,,https://www.aa.com/homePage.do?c=SPNS|DSP|STR|2025|SCH|_STARS_SCHEDULE_PAGE_HOME,Book flights with American Airlines,,,,,,,https://www.hilton.com/en/?WT.mc_id=zCWDM0US1MB2OLQ3LocalPartner4DM_Sports_Jul5Seed_DallasStars_SchedulePagena6MULTIBR7DFW8i86698,Stay with Hilton®,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024010047,20242025,1,2024-09-27,False,2024-09-28T00:00:00Z,-04:00,-05:00,US/Central,FINAL,OK,[],,,/gamecenter/wpg-vs-min/2024/09/27/2024010047,Xcel Energy Center,52,Jets,Winnipeg,,Winnipeg,de Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,False,5.0,30,Wild,Minnesota,Minnesota,du Minnesota,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,False,8.0,REG,3,REG,8470594.0,M.,Fleury,8478493.0,J.,Eriksson Ek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2024010048,20242025,1,2024-09-27,False,2024-09-28T02:00:00Z,-04:00,-07:00,US/Pacific,FINAL,OK,"[{'id': 324, 'market': 'N', 'countryCode': 'US', 'network': 'NHLN', 'sequenceNumber': 23}, {'id': 521, 'market': 'H', 'countryCode': 'US', 'network': 'SCRIPPS', 'sequenceNumber': 657}]",,,/gamecenter/uta-vs-vgk/2024/09/27/2024010048,T-Mobile Arena,59,Utah Hockey Club,Utah,,Utah,de l'Utah,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,https://assets.nhle.com/logos/nhl/svg/UTA_dark.svg,False,2.0,54,Golden Knights,Vegas,Vegas,de Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,False,5.0,REG,3,REG,8478499.0,A.,Hill,8481604.0,P.,Dorofeyev,/video/recap-utah-hockey-club-at-golden-knights-9-27-24-6362584052112,Club de hockey de l'Utah,,,,,,,,,,,,,,,,,Dorofejev,Dorofejev,Dorofejev,,,,,,,,,,,,,,,,,,,
48,2024010049,20242025,1,2024-09-27,False,2024-09-28T02:00:00Z,-04:00,-07:00,US/Pacific,FINAL,OK,"[{'id': 554, 'market': 'H', 'countryCode': 'US', 'network': 'KHN', 'sequenceNumber': 339}, {'id': 388, 'market': 'H', 'countryCode': 'US', 'network': 'KONG', 'sequenceNumber': 654}]",,,/gamecenter/van-vs-sea/2024/09/27/2024010049,Climate Pledge Arena,23,Canucks,Vancouver,,Vancouver,de Vancouver,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,False,1.0,55,Kraken,Seattle,Seattle,de Seattle,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg,False,3.0,REG,3,REG,8478916.0,J.,Daccord,8477986.0,B.,Montour,/video/recap-canucks-at-kraken-9-27-24-6362584901112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2024010050,20242025,1,2024-09-28,True,2024-09-28T22:00:00Z,-04:00,-07:00,America/Los_Angeles,FINAL,OK,"[{'id': 282, 'market': 'N', 'countryCode': 'CA', 'network': 'SN', 'sequenceNumber': 101}, {'id': 283, 'market': 'N', 'countryCode': 'CA', 'network': 'SN360', 'sequenceNumber': 103}, {'id': 355, 'market': 'H', 'countryCode': 'US', 'network': 'BSW', 'sequenceNumber': 379}]",,,/gamecenter/ana-vs-lak/2024/09/28/2024010050,Toyota Arena,24,Ducks,Anaheim,,Anaheim,d'Anaheim,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,False,2.0,26,Kings,Los Angeles,Los Angeles,de Los Angeles,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,False,3.0,REG,3,REG,8479496.0,D.,Rittich,8482155.0,A.,Laferriere,/video/recap-ducks-at-kings-9-28-24-6362619349112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2024010051,20242025,1,2024-09-28,False,2024-09-28T23:00:00Z,-04:00,-04:00,US/Eastern,FINAL,OK,"[{'id': 324, 'market': 'N', 'countryCode': 'US', 'network': 'NHLN', 'sequenceNumber': 23}, {'id': 323, 'market': 'H', 'countryCode': 'US', 'network': 'NBCSP+', 'sequenceNumber': 392}]",,,/gamecenter/bos-vs-phi/2024/09/28/2024010051,Wells Fargo Center,6,Bruins,Boston,,Boston,de Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg,False,2.0,4,Flyers,Philadelphia,Philadelphia,de Philadelphie,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,False,3.0,OT,3,OT,8478905.0,I.,Fedotov,8484387.0,M.,Michkov,,,,,,,,,,Philadelphie,,,,,https://www.jetblue.com/?utm_source=Bruins-Web&utm_medium=Schedule-Icon&utm_campaign=Ticket-Booking,Fly JetBlue,,,Mičkov,Mitshkov,Mičkov,,,,,,,,,,,,,,,,,,,
